id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28942131,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,52726492,David,,78741,30.23015,-97.72028,Private room,,2,5,2019-03-17,0.08,1,0,0,
28466259,Home in Austin · ★5.0 · 23 bedrooms · 61 beds · 17 baths,814883,Kristen,,78702,30.26463,-97.73078,Entire home/apt,3995,1,3,2022-05-05,0.09,13,212,0,
28951944,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,48363953,Roxy,,78702,30.26158,-97.72106,Private room,,1,14,2019-11-03,0.22,1,0,0,
28466749,Condo in Austin · ★4.82 · 1 bedroom · 1 bed · 1 bath,1360202,Terri,,78703,30.27428,-97.76168,Entire home/apt,102,2,234,2023-11-06,3.71,2,101,28,
28953407,Home in Austin · ★5.0 · 4 bedrooms · 7 beds · 2.5 baths,12114338,Greg And Dana,,78723,30.29279,-97.70236,Entire home/apt,200,30,6,2023-11-30,0.09,1,240,3,
28466833,Home in Austin · ★4.78 · 2 bedrooms · 6 beds · 2.5 baths,4099306,Peter,,78702,30.25552,-97.73464,Entire home/apt,,3,51,2020-12-11,0.80,1,0,0,
28483791,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,13975556,Zita,,78704,30.25486,-97.78108,Entire home/apt,,1,3,2019-01-02,0.05,1,0,0,
28246797,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 2.5 shared baths,22301412,Daniel,,78735,30.24781,-97.82467,Private room,,2,9,2020-01-12,0.14,2,0,0,
28959494,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,142910424,Wendi,,78705,30.28708,-97.74849,Entire home/apt,,3,2,2018-11-12,0.03,1,0,0,
28250995,Condo in Austin · ★4.78 · 1 bedroom · 1 bed · 1 bath,172068703,Steven,,78704,30.23624,-97.78223,Entire home/apt,,1,54,2020-03-08,0.85,1,0,0,
28485287,Home in Austin · ★4.73 · 4 bedrooms · 4 beds · 2.5 baths,1361708,Peter And Bridget,,78702,30.27348,-97.70775,Entire home/apt,1000,2,11,2019-07-07,0.17,2,0,0,
28961538,Guest suite in Austin · ★4.87 · 1 bedroom · 1 bed · 1 bath,8761679,Collette,,78734,30.37529,-97.9186,Entire home/apt,85,2,128,2023-11-11,2.10,1,360,18,
28983163,Rental unit in Austin · Studio · 1 bed · 1 shared bath,218454521,Juan,,78744,30.17846,-97.77191,Private room,,1,2,2018-10-21,0.03,1,0,0,
28984297,Condo in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,126953841,Daniel,,78727,30.41224,-97.68128,Entire home/apt,189,2,5,2019-11-04,0.08,1,0,0,
28488777,Rental unit in Austin · ★4.80 · 1 bedroom · 2 beds · 1 bath,57773445,Joshua,,78735,30.25978,-97.90118,Entire home/apt,,2,5,2018-12-30,0.08,1,0,0,
28253030,Home in Austin · ★4.99 · 1 bedroom · 1 bed · 1 private bath,23700963,Shawn And Saundra,,78702,30.25722,-97.73307,Private room,95,2,145,2023-12-11,2.28,1,145,23,
28985284,Guesthouse in Austin · ★4.90 · 1 bedroom · 1 bed · 1 bath,3605872,Megan,,78722,30.30001,-97.71053,Entire home/apt,86,3,131,2023-11-19,2.08,1,150,19,
28490316,Home in Westlake Hills · 4 bedrooms · 8 beds · 3 baths,210733801,Above Vacation,,78746,30.269425,-97.781191,Entire home/apt,2828,1,0,,,44,364,0,
28490380,Townhouse in Austin · ★5.0 · 8 bedrooms · 22 beds · 6 baths,814883,Kristen,,78702,30.262851612113373,-97.73078121051266,Entire home/apt,426,1,23,2023-11-30,0.40,13,248,5,
28988724,Condo in Austin · 1 bedroom · 1 bed · 1 private bath,60791915,Alejandro,,78731,30.35679,-97.75373,Private room,220,1,1,2018-10-12,0.02,1,0,0,
28491861,Condo in Austin · ★4.86 · 2 bedrooms · 5 beds · 2 baths,196423181,Hans,,78705,30.29488,-97.73739,Entire home/apt,185,1,127,2023-11-25,1.99,1,89,25,
28495316,Home in Austin · ★4.89 · 2 bedrooms · 2 beds · 2 baths,215094968,Bonnie,,78751,30.31767,-97.71708,Entire home/apt,150,20,9,2020-11-30,0.14,1,0,0,
28254684,Home in Austin · ★4.93 · 1 bedroom · 2 beds · 1 bath,15782486,Lodgewell,,78746,30.315,-97.80382,Entire home/apt,459,1,162,2023-12-03,2.60,48,154,45,
28989413,Townhouse in Austin · ★4.80 · Studio · 1 bed · 1 shared bath,22071058,Ally,,78741,30.23727,-97.72982,Private room,95,1,10,2021-10-24,0.16,3,0,0,
28513815,Guesthouse in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,14747714,Carrye,,78704,30.25681,-97.77466,Entire home/apt,110,2,73,2023-11-19,1.26,2,245,15,
28991123,Home in Austin · ★4.92 · 1 bedroom · 1 bed · 1 private bath,26601485,Erica,,78724,30.27933,-97.63142,Private room,,1,13,2019-06-03,0.21,2,0,0,
28514575,Rental unit in Austin · ★4.75 · 2 bedrooms · 2 beds · 2 baths,4912146,Paul,,78705,30.29833,-97.74288,Entire home/apt,109,2,151,2023-12-11,2.36,21,22,27,
29002611,Rental unit in Austin · ★4.89 · 1 bedroom · 2 beds · 1 bath,102521520,Laci,,78757,30.33997,-97.71789,Entire home/apt,,1,9,2019-05-05,0.14,1,0,0,
28516634,Home in Austin · ★4.75 · 4 bedrooms · 3 beds · 2 baths,71029820,Jona,,78731,30.32505,-97.75618,Entire home/apt,,1,4,2018-10-27,0.06,1,0,0,
28256201,Rental unit in Austin · ★4.88 · Studio · 1 bed · 1 bath,200692820,Satish,,78751,30.30578,-97.73339,Entire home/apt,57,31,41,2023-10-27,0.65,2,0,4,
29010142,Home in Austin · ★4.85 · 2 bedrooms · 3 beds · 2 baths,4024778,Rodrigo,,78703,30.30325,-97.75705,Entire home/apt,133,2,41,2023-12-03,0.65,2,229,14,
28521981,Home in Austin · ★4.93 · 1 bedroom · 2 beds · 1.5 baths,118445983,Andy,,78745,30.19417,-97.78404,Private room,,1,68,2020-03-08,1.08,1,0,0,
29011641,Home in Austin · ★4.92 · 6 bedrooms · 15 beds · 4 baths,169758891,Valerie,,78731,30.3285,-97.76811,Entire home/apt,1326,1,76,2023-11-12,1.25,21,348,8,
28522077,Home in Austin · ★4.25 · 1 bedroom · 1 bed · 1 bath,162842441,Kelsey,,78751,30.30539,-97.72403,Entire home/apt,175,4,4,2019-07-09,0.07,1,0,0,
29014752,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,182181424,Muhammad,,78705,30.28679,-97.74752,Private room,,1,8,2019-05-19,0.13,1,0,0,
28525142,Condo in Austin · 1 bedroom · 1 bed · 1 private bath,114220247,Brent,,78704,30.24089,-97.7817,Private room,135,59,0,,,1,365,0,
28257959,Home in Austin · 3 bedrooms · 3 beds · 3 baths,100103700,Rachel,,78721,30.28349,-97.69497,Entire home/apt,,2,0,,,1,0,0,
28260644,Townhouse in Austin · 1 bedroom · 1 bed · 1 private bath,136997635,Mollie,,78749,30.20429,-97.83687,Private room,,2,0,,,1,0,0,
28302431,Townhouse in Austin · ★5.0 · 2 bedrooms · 1 bed · 1.5 shared baths,56093850,Clay,,78729,30.46619,-97.76622,Private room,124,1,18,2023-04-16,0.28,2,14,1,
28305472,Home in Austin · ★5.0 · 3 bedrooms · 2 beds · 2 baths,184372454,John,,78748,30.1753,-97.84053,Entire home/apt,149,2,14,2023-11-24,0.63,1,19,6,
29016185,Home in Austin · Studio · 4 beds · 2 baths,175743638,Josh,,78702,30.2756,-97.70221,Entire home/apt,,1,0,,,3,0,0,
29465008,Home in Austin · ★4.93 · 3 bedrooms · 2 beds · 2.5 baths,2057571,Patrick,,78704,30.249250442865158,-97.77522946156064,Entire home/apt,750,3,14,2022-10-23,0.24,1,87,0,
28562596,Rental unit in Austin · ★4.93 · 1 bedroom · 1 bed · 1 private bath,215566189,Amanda,,78741,30.22324,-97.7406,Private room,,1,71,2023-05-08,1.12,1,0,5,
28567308,Townhouse in Austin · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,40039161,Leslie,,78751,30.30975,-97.72479,Private room,55,1,48,2023-10-02,0.76,2,0,14,
29027411,Home in Austin · 1 bedroom · 1 bed · 1 private bath,33527398,Gus,,78759,30.42391,-97.76435,Private room,,1,2,2018-10-21,0.03,1,0,0,
28580619,Home in Austin · ★4.85 · 4 bedrooms · 5 beds · 2.5 baths,80064154,Javone & Shabreda,,78754,30.34698,-97.61446,Entire home/apt,145,5,92,2023-11-28,1.58,1,318,11,
29028608,Condo in Austin · ★4.83 · 1 bedroom · 1 bed · 1 bath,45732407,Wayne,,78751,30.32,-97.70975,Entire home/apt,84,2,143,2023-11-04,2.29,1,56,27,
28586138,Tiny home in Austin · ★4.86 · 1 bedroom · 2 beds · 1 bath,9228108,Jami,,78753,30.38555,-97.6667,Entire home/apt,69,2,453,2023-12-11,7.16,3,314,65,
29511390,Townhouse in Austin · ★4.86 · 3 bedrooms · 5 beds · 3.5 baths,195478867,Casey,,78746,30.26164,-97.79839,Entire home/apt,130,30,7,2021-04-17,0.12,7,213,0,
29035011,Bungalow in Austin · ★4.96 · Studio · 1 bed · 1 bath,7138951,Chiaki,,78753,30.36681,-97.6758,Entire home/apt,72,3,23,2023-12-03,0.68,1,174,15,
28587368,Home in Austin · ★4.96 · 2 bedrooms · 3 beds · 2 baths,24839436,Jo,,78737,30.21424,-98.01941,Entire home/apt,135,1,274,2023-12-10,4.31,1,0,53,
29035261,Home in Austin · 3 bedrooms · 3 beds · 2.5 baths,218812972,Ashley,,78745,30.20433,-97.82342,Entire home/apt,,2,2,2019-11-03,0.03,1,0,0,
28588705,Rental unit in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,215771903,Jana,,78703,30.3047,-97.75396,Entire home/apt,96,2,43,2023-11-27,0.68,1,2,20,
28606500,Home in Austin · ★4.49 · 3 bedrooms · 10 beds · 2 baths,24516340,Alex,,78702,30.26067,-97.727,Entire home/apt,299,3,89,2023-11-05,1.41,22,187,12,
28607716,Home in Austin · ★4.68 · 3 bedrooms · 9 beds · 2 baths,24516340,Alex,,78702,30.26249,-97.73338,Entire home/apt,379,3,102,2023-10-29,1.61,22,183,24,
29520953,Tiny home in Austin · ★4.93 · 2 bedrooms · 2 beds · 1 bath,1106070,Aaron,,78745,30.18869,-97.77849,Entire home/apt,164,2,46,2023-11-20,0.74,1,172,22,
29538555,Home in Austin · ★4.88 · 1 bedroom · 1 bed · 1 private bath,73030738,Eileen,,78701,30.28268,-97.74716,Private room,80,30,34,2023-10-25,0.55,4,1,11,
29566341,Home in Austin · ★4.87 · 3 bedrooms · 3 beds · 1 bath,7567467,Chalu,,78752,30.32784,-97.68119,Entire home/apt,,1,23,2022-05-29,0.38,10,0,0,
29035524,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,7509468,Zach,,78756,30.31438,-97.74413,Private room,,1,0,,,1,0,0,
29036711,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,215574871,Carley & Dana,,78704,30.24319,-97.7473,Entire home/apt,200,2,60,2023-10-15,0.95,1,76,2,
28610989,Home in Austin · ★4.87 · 3 bedrooms · 4 beds · 2.5 baths,81996454,Natalie,,78744,30.19692,-97.6965,Entire home/apt,,2,54,2019-11-06,0.85,1,0,0,
28611331,Home in Austin · ★4.72 · 1 bedroom · 2 beds · 1 private bath,35918465,Anita And Oliver,,78702,30.26965,-97.73053,Private room,,2,18,2023-10-23,0.35,3,0,1,
29040421,Home in Austin · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,218861508,Michaux,,78748,30.16191,-97.81871,Private room,30,30,3,2019-02-26,0.05,1,89,0,
28613091,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,72974979,Ray,,78701,30.26384,-97.7452,Entire home/apt,,2,1,2018-10-15,0.02,1,0,0,
29602154,Condo in Lakeway · ★4.65 · 3 bedrooms · 4 beds · 3 baths,109638288,Vacasa Texas,,78738,30.35088,-97.99268,Entire home/apt,346,1,23,2023-07-02,0.40,48,364,4,
29054550,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,216924980,Brent,,78746,30.26633,-97.78456,Entire home/apt,225,3,2,2018-10-28,0.03,1,0,0,
28614890,Home in Austin · 3 bedrooms · 1 bed · 1 private bath,17645463,Lauren,,78723,30.29203,-97.70244,Private room,,2,0,,,1,0,0,
28635135,Townhouse in Austin · 3 bedrooms · 3 beds · 2.5 baths,109669065,Knox,,78704,30.23066,-97.78659,Entire home/apt,,2,0,,,1,0,0,
29058712,Home in Austin · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,563370,Robert,,78702,30.27811,-97.71732,Private room,48,1,150,2023-12-09,2.37,4,0,69,
28635902,Home in Austin · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,49382935,Neal,,78748,30.17601,-97.79294,Entire home/apt,136,2,229,2023-12-02,3.60,3,323,36,
29625496,Townhouse in Lakeway · ★4.93 · 4 bedrooms · 4 beds · 4.5 baths,222999641,Audrie,,78738,30.35428,-97.99741,Entire home/apt,240,2,43,2023-11-09,0.71,1,320,17,
29636875,Home in Austin · ★4.78 · 2 bedrooms · 3 beds · 1 private bath,54552830,Curtis,,78758,30.38558,-97.70018,Private room,,2,9,2020-03-02,0.14,3,0,0,
29062282,Home in Austin · 2 bedrooms · 2 beds · 2 baths,85983439,Alan,,78747,30.14789,-97.77121,Entire home/apt,,2,0,,,1,0,0,
29062733,Rental unit in Austin · Studio · 1 bed · 1 shared bath,127421512,Houstin,,78741,30.23078,-97.72757,Private room,,1,0,,,1,0,0,
29657338,Home in Austin · ★4.92 · 4 bedrooms · 4 beds · 3.5 baths,71573606,Liviu,,78746,30.30128,-97.84148,Entire home/apt,317,2,202,2023-12-11,3.25,3,219,35,
28636511,Guest suite in Austin · ★4.80 · 1 bedroom · 2 beds · 1 bath,1559614,Blake,,78745,30.22459,-97.79356,Entire home/apt,,1,5,2019-04-08,0.08,1,0,0,
29065625,Rental unit in Austin · ★4.91 · 1 bedroom · 1 bed · 1 bath,152480024,Díana,,78704,30.23597,-97.78918,Entire home/apt,75,1,23,2019-07-07,0.37,1,0,0,
28637349,Townhouse in Austin · 1 bedroom · 1 bed · 1.5 baths,103127249,Courtney,,78745,30.1915,-97.83272,Entire home/apt,,2,0,,,1,0,0,
29079904,Home in Austin · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,563370,Robert,,78702,30.27998,-97.71752,Private room,46,1,164,2023-12-13,2.62,4,0,78,
28637495,Condo in Austin · ★4.76 · 1 bedroom · 1 bed · 1 bath,2934425,Brett,,78704,30.25156,-97.74388,Entire home/apt,90,2,358,2023-12-10,5.74,13,0,65,
29096350,Rental unit in Austin · 1 bedroom · 1 bed · 1 private bath,96262109,James,,78701,30.28173,-97.74726,Private room,19,10,2,2019-05-19,0.03,2,0,0,
28640193,Tiny home in Austin · ★4.95 · 1 bed · 1 bath,17501485,Drew,,78702,30.2785,-97.70801,Entire home/apt,87,1,781,2023-12-15,12.26,2,188,138,
28660193,Home in Austin · ★4.82 · 2 bedrooms · 2 beds · 2 baths,1840480,Scott & Sally,,78745,30.22044,-97.7953,Entire home/apt,234,30,50,2023-11-04,0.82,11,193,9,
29096662,Home in Austin · ★4.98 · 1 bedroom · 1 bed · 1 private bath,219657776,Helen Lily,,78737,30.220638275146484,-97.97101593017578,Private room,98,1,65,2023-11-19,1.06,1,260,16,
28667284,Condo in Austin · 1 bedroom · 1 bed · 1 bath,6947268,Max,,78704,30.26103,-97.77449,Entire home/apt,,1,1,2018-10-07,0.02,1,0,0,
29659880,Home in Austin · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,5834228,Leo,,78744,30.15995,-97.73216,Private room,31,1,444,2023-12-08,7.12,20,16,72,
29662560,Townhouse in Austin · ★4.98 · 3 bedrooms · 4 beds · 2 baths,153681910,Fuad,,78704,30.2426,-97.77243,Entire home/apt,250,3,56,2023-11-13,0.96,1,249,10,
29155765,Rental unit in Austin · 2 bedrooms · 1 bed · 1 shared bath,45676991,Aja,,78703,30.28068,-97.75906,Private room,,1,0,,,2,0,0,
28686944,Home in Austin · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,153148791,Savannah,,78724,30.30498,-97.64498,Entire home/apt,,2,29,2019-10-13,0.50,1,0,0,
29155994,Home in Austin · ★4.73 · 2 bedrooms · 2 beds · 2.5 baths,906099,Andi,,78721,30.27497,-97.68644,Entire home/apt,202,2,30,2023-11-26,0.74,2,0,25,
28697165,Home in Austin · 3 bedrooms · 3 beds · 2 baths,216490605,Bryan,,78757,30.34605,-97.71954,Entire home/apt,,3,1,2018-10-13,0.02,1,0,0,
29158954,Home in Austin · 1 bedroom · 2 beds · 1 shared bath,58047846,Shilpa,,78741,30.21949,-97.69789,Private room,,30,0,,,1,0,0,
28697258,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,192934731,Katherine,,78756,30.32514,-97.73519,Entire home/apt,,30,3,2018-10-28,0.05,2,0,0,
29671039,Home in Austin · ★4.70 · 4 bedrooms · 5 beds · 2.5 baths,213599362,Francis,,78702,30.25452,-97.71189,Entire home/apt,348,1,33,2023-03-19,0.54,2,271,2,
29208342,Guest suite in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,36998715,Julie,,78757,30.34973,-97.73931,Entire home/apt,314,2,33,2020-03-08,0.56,1,177,0,
29208990,Campsite in Austin · ★4.71 · 1 bedroom · 1 bed · 1 bath,3752014,Kirsten,,78735,30.23659,-97.80447,Entire home/apt,,1,7,2020-03-27,0.11,4,0,0,
28699103,Townhouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,93717709,Sayuri,,78723,30.29698,-97.6973,Private room,140,3,4,2023-10-23,0.07,1,149,1,
29217076,Home in Austin · 1 bedroom · 1 bed · 1 bath,191551298,Marcos,,78752,30.33626,-97.69761,Entire home/apt,,2,1,2018-10-21,0.02,1,0,0,
28718169,Rental unit in Austin · Studio · 1 bed · 1 bath,21720568,Gabbie,,78704,30.23966,-97.78319,Entire home/apt,,1,1,2018-10-07,0.02,1,0,0,
29674314,Home in Austin · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,178517618,Miriam,,78746,30.27372,-97.80946,Private room,66,1,50,2023-11-17,0.80,1,358,13,
29236651,Home in Austin · ★4.49 · 5 bedrooms · 8 beds · 3 baths,138398089,GuestSpaces,,78702,30.27497,-97.71583,Entire home/apt,315,2,47,2023-10-23,0.75,29,267,8,
29678620,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,17574640,Orlando78640,,78704,30.23876,-97.75952,Private room,180,1,6,2022-10-23,0.10,1,267,0,
28721556,Guest suite in Austin · ★4.97 · Studio · 1 bed · 1 bath,478009344,Austin BNB Management,,78704,30.23291,-97.76383,Entire home/apt,85,1,153,2023-11-11,2.40,19,160,31,
29237282,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,61122736,Daina,,78702,30.27029,-97.69868,Entire home/apt,50,2,11,2019-04-04,0.18,2,0,0,
29238930,Townhouse in Austin · 1 bedroom · 1 bed · 1 shared bath,192597375,Svetlana,,78754,30.39206,-97.64285,Private room,79,1,0,,,1,0,0,
28736861,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,216758082,Michael,,78703,30.28784,-97.76622,Private room,250,1,3,2019-04-13,0.05,1,0,0,
28736892,Rental unit in Austin · 2 bedrooms · 2 beds · 1 bath,45676991,Aja,,78703,30.28077,-97.75764,Entire home/apt,,2,2,2018-10-13,0.03,2,0,0,
29253536,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1918269,Amanda,,78704,30.255,-97.75284,Private room,55,30,10,2022-10-15,0.17,3,273,0,
29686350,Guest suite in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,204840257,Elizabeth,,78745,30.21975,-97.78213,Private room,,2,29,2022-10-23,0.47,2,0,0,
29259035,Rental unit in Austin · ★4.94 · Studio · 1 bed · 1 bath,48979297,Brian,,78701,30.26011,-97.73756,Entire home/apt,,1,16,2019-11-16,0.26,1,0,0,
28738883,Guesthouse in Austin · ★4.99 · 1 bedroom · 1 bed · 1 bath,216773995,Elizabeth,,78757,30.36102,-97.7268,Entire home/apt,90,20,73,2023-09-30,1.15,5,169,4,
29273293,Home in Austin · ★4.79 · 3 bedrooms · 4 beds · 2 baths,220106938,Sonya,,78725,30.23961,-97.58112,Entire home/apt,,2,19,2019-03-31,0.30,1,0,0,
28773292,Camper/RV in Austin · ★4.75 · 1 bed · 1 bath,217034513,Jeff And Pam,,78745,30.22462,-97.79274,Entire home/apt,108,1,8,2023-10-22,0.13,1,7,1,
29281057,Rental unit in Austin · 1 bedroom · 1 bed · 2 baths,220602874,Michael,,78704,30.23805,-97.78838,Entire home/apt,,2,0,,,1,0,0,
28777184,Condo in Austin · ★4.93 · 1 bedroom · 2 beds · 1 bath,28426406,Kelly,,78704,30.2477,-97.74557,Entire home/apt,150,3,60,2023-11-19,0.96,1,339,11,
29286645,Rental unit in Austin · ★4.75 · 1 bedroom · 1 bed · 1 private bath,220643373,Edgar,,78726,30.39961,-97.84599,Private room,,1,4,2019-08-04,0.07,1,0,0,
29302404,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1 private bath,68114457,Sean,,78702,30.253,-97.7225,Private room,65,1,391,2023-12-09,6.22,3,319,65,
29303326,Bungalow in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,59922873,Eric,,78722,30.28286,-97.70584,Entire home/apt,300,2,46,2023-05-23,0.74,1,0,3,
28777761,Rental unit in Austin · ★4.75 · 1 bedroom · 2 beds · 1 bath,217055652,Erin,,78704,30.26066,-97.77333,Entire home/apt,168,3,11,2019-11-04,0.18,1,0,0,
29315029,Guest suite in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,9759175,Rob,,78704,30.23844,-97.74803,Entire home/apt,97,2,158,2023-11-15,2.52,3,89,14,
28779533,Home in Austin · 1 bedroom · 2 beds · 1 private bath,6885933,Mary,,78741,30.22311,-97.69307,Private room,,2,0,,,1,0,0,
28784329,Home in Austin · ★4.88 · 2 bedrooms · 2 beds · 1 bath,65584816,Gabriel,,78752,30.32972,-97.70213,Entire home/apt,90,3,161,2023-11-26,2.55,1,0,20,
28796943,Home in Austin · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,5834228,Leo,,78744,30.15784,-97.73049,Private room,37,1,413,2023-12-09,6.51,20,16,48,
29700710,Rental unit in Austin · ★4.93 · 1 bedroom · 1 bed · 1 bath,53447425,Caley,,78745,30.20745,-97.81733,Entire home/apt,,2,29,2019-09-09,0.47,1,0,0,
29736245,Home in Austin · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,5834228,Leo,,78744,30.15993,-97.73225,Private room,31,1,421,2023-12-01,6.91,20,14,63,
29315359,Home in Austin · ★5.0 · 1 bedroom · 3 beds · 1 bath,156377074,Michael,,78721,30.28101,-97.69378,Entire home/apt,,1,9,2019-04-15,0.15,1,0,0,
29335099,Loft in Austin · ★4.63 · 1 bedroom · 1 bed · 1 bath,10182576,Jason,,78704,30.22408,-97.75433,Entire home/apt,103,30,8,2023-11-17,0.16,3,88,6,
28805352,Condo in Austin · ★4.91 · 1 bedroom · 1 bed · 1 bath,90495908,Michelle,,78751,30.30716,-97.72651,Entire home/apt,200,1,32,2019-08-11,0.51,1,0,0,
29362729,Home in Austin · ★4.80 · 5 bedrooms · 7 beds · 3 baths,138398089,GuestSpaces,,78702,30.25496,-97.71382,Entire home/apt,321,2,70,2023-10-23,1.18,29,358,13,
28809197,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,115731913,Amanda,,78704,30.25954,-97.77525,Entire home/apt,,5,10,2020-09-08,0.16,1,0,0,
29409785,Home in Austin · ★4.89 · 2 bedrooms · 3 beds · 1 bath,18668621,Peter,,78702,30.25917,-97.73205,Entire home/apt,188,2,123,2023-12-03,1.96,7,36,7,
29441551,Home in Austin · ★4.99 · 3 bedrooms · 5 beds · 2.5 baths,221771994,Cass,,78757,30.35636,-97.71932,Entire home/apt,,2,105,2022-07-31,1.73,1,0,0,
28814716,Home in Austin · ★4.78 · 1 bedroom · 1 bed · 1 private bath,1352231,Raquel,,78702,30.27666,-97.71416,Private room,197,2,27,2023-11-04,0.43,1,355,4,
30426003,Condo in Austin · ★4.67 · Studio · 1 bed · 1 bath,147385278,Anna,,78704,30.26413,-97.76486,Entire home/apt,,2,6,2019-03-11,0.10,1,0,0,
29762127,Home in Austin · ★4.98 · 1 bedroom · 1 bed · 2 baths,52477270,Jeff,,78702,30.27447,-97.71547,Entire home/apt,221,3,51,2023-11-06,0.83,1,173,6,
